# T  muB  muS  muQ  dnB
  8.550000e+01   8.465000e+02   0.000000e+00  -2.400000e+01   5.648218e-01
  8.550000e+01   8.465000e+02   0.000000e+00  -2.300000e+01   5.669024e-01
  8.550000e+01   8.455000e+02   0.000000e+00  -2.200000e+01   5.263201e-01
  8.550000e+01   8.455000e+02   0.000000e+00  -2.100000e+01   5.568630e-01
  8.550000e+01   8.455000e+02   0.000000e+00  -2.000000e+01   5.590094e-01
  8.550000e+01   8.455000e+02   0.000000e+00  -1.900000e+01   5.611818e-01
  8.550000e+01   8.455000e+02   0.000000e+00  -1.800000e+01   5.633801e-01
  8.550000e+01   8.455000e+02   0.000000e+00  -1.700000e+01   5.656042e-01
  8.550000e+01   8.455000e+02   0.000000e+00  -1.600000e+01   5.678539e-01
  8.550000e+01   8.445000e+02   0.000000e+00  -1.500000e+01   5.389908e-01
  8.550000e+01   8.445000e+02   0.000000e+00  -1.400000e+01   5.582525e-01
  8.550000e+01   8.445000e+02   0.000000e+00  -1.300000e+01   5.605650e-01
  8.550000e+01   8.445000e+02   0.000000e+00  -1.200000e+01   5.629025e-01
  8.550000e+01   8.445000e+02   0.000000e+00  -1.100000e+01   5.652650e-01
  8.550000e+01   8.445000e+02   0.000000e+00  -1.000000e+01   5.676522e-01
  8.550000e+01   8.435000e+02   0.000000e+00  -9.000000e+00   5.379885e-01
  8.550000e+01   8.435000e+02   0.000000e+00  -8.000000e+00   5.584371e-01
  8.550000e+01   8.435000e+02   0.000000e+00  -7.000000e+00   5.608845e-01
  8.550000e+01   8.435000e+02   0.000000e+00  -6.000000e+00   5.633560e-01
  8.550000e+01   8.435000e+02   0.000000e+00  -5.000000e+00   5.658516e-01
  8.550000e+01   8.425000e+02   0.000000e+00  -4.000000e+00   5.198352e-01
  8.550000e+01   8.425000e+02   0.000000e+00  -3.000000e+00   5.519693e-01
  8.550000e+01   8.425000e+02   0.000000e+00  -2.000000e+00   5.595293e-01
  8.550000e+01   8.425000e+02   0.000000e+00  -1.000000e+00   5.621062e-01
  8.550000e+01   8.425000e+02   0.000000e+00   0.000000e+00   5.647064e-01
  8.550000e+01   8.415000e+02   0.000000e+00   1.000000e+00   5.144999e-01
  8.550000e+01   8.415000e+02   0.000000e+00   2.000000e+00   5.453313e-01
  8.550000e+01   8.415000e+02   0.000000e+00   3.000000e+00   5.588158e-01
  8.550000e+01   8.415000e+02   0.000000e+00   4.000000e+00   5.614944e-01
  8.550000e+01   8.415000e+02   0.000000e+00   5.000000e+00   5.641953e-01
  8.550000e+01   8.405000e+02   0.000000e+00   6.000000e+00   5.185722e-01
  8.550000e+01   8.405000e+02   0.000000e+00   7.000000e+00   5.481393e-01
  8.550000e+01   8.405000e+02   0.000000e+00   8.000000e+00   5.587228e-01
  8.550000e+01   8.405000e+02   0.000000e+00   9.000000e+00   5.614990e-01
  8.550000e+01   8.405000e+02   0.000000e+00   1.000000e+01   5.642969e-01
  8.550000e+01   8.395000e+02   0.000000e+00   1.100000e+01   5.295270e-01
  8.550000e+01   8.395000e+02   0.000000e+00   1.200000e+01   5.563794e-01
  8.550000e+01   8.395000e+02   0.000000e+00   1.300000e+01   5.592285e-01
  8.550000e+01   8.395000e+02   0.000000e+00   1.400000e+01   5.620987e-01
  8.550000e+01   8.385000e+02   0.000000e+00   1.500000e+01   5.182672e-01
  8.550000e+01   8.385000e+02   0.000000e+00   1.600000e+01   5.454810e-01
  8.550000e+01   8.385000e+02   0.000000e+00   1.700000e+01   5.573717e-01
  8.550000e+01   8.385000e+02   0.000000e+00   1.800000e+01   5.603116e-01
  8.550000e+01   8.375000e+02   0.000000e+00   1.900000e+01   5.127707e-01
  8.550000e+01   8.375000e+02   0.000000e+00   2.000000e+01   5.389345e-01
  8.550000e+01   8.375000e+02   0.000000e+00   2.100000e+01   5.559164e-01
  8.550000e+01   8.375000e+02   0.000000e+00   2.200000e+01   5.589237e-01
  8.550000e+01   8.365000e+02   0.000000e+00   2.300000e+01   5.118147e-01
  8.550000e+01   8.365000e+02   0.000000e+00   2.400000e+01   5.369934e-01
  8.550000e+01   8.365000e+02   0.000000e+00   2.500000e+01   5.548506e-01
  8.550000e+01   8.365000e+02   0.000000e+00   2.600000e+01   5.579230e-01
  8.550000e+01   8.355000e+02   0.000000e+00   2.700000e+01   5.144478e-01
  8.550000e+01   8.355000e+02   0.000000e+00   2.800000e+01   5.386988e-01
  8.550000e+01   8.355000e+02   0.000000e+00   2.900000e+01   5.541626e-01
  8.550000e+01   8.355000e+02   0.000000e+00   3.000000e+01   5.572975e-01
  8.550000e+01   8.345000e+02   0.000000e+00   3.100000e+01   5.199223e-01
  8.550000e+01   8.345000e+02   0.000000e+00   3.200000e+01   5.432969e-01
  8.550000e+01   8.345000e+02   0.000000e+00   3.300000e+01   5.538405e-01
  8.550000e+01   8.335000e+02   0.000000e+00   3.400000e+01   5.050035e-01
  8.550000e+01   8.335000e+02   0.000000e+00   3.500000e+01   5.276456e-01
  8.550000e+01   8.335000e+02   0.000000e+00   3.600000e+01   5.501905e-01
  8.550000e+01   8.335000e+02   0.000000e+00   3.700000e+01   5.538210e-01
  8.550000e+01   8.325000e+02   0.000000e+00   3.800000e+01   5.152605e-01
  8.550000e+01   8.325000e+02   0.000000e+00   3.900000e+01   5.369764e-01
  8.550000e+01   8.325000e+02   0.000000e+00   4.000000e+01   5.506432e-01
  8.550000e+01   8.315000e+02   0.000000e+00   4.100000e+01   5.054227e-01
  8.550000e+01   8.315000e+02   0.000000e+00   4.200000e+01   5.264866e-01
  8.550000e+01   8.315000e+02   0.000000e+00   4.300000e+01   5.474500e-01
  8.550000e+01   8.305000e+02   0.000000e+00   4.400000e+01   4.979409e-01
  8.550000e+01   8.305000e+02   0.000000e+00   4.500000e+01   5.183889e-01
  8.550000e+01   8.305000e+02   0.000000e+00   4.600000e+01   5.387384e-01
  8.550000e+01   8.305000e+02   0.000000e+00   4.700000e+01   5.481673e-01
  8.550000e+01   8.295000e+02   0.000000e+00   4.800000e+01   5.123345e-01
  8.550000e+01   8.295000e+02   0.000000e+00   4.900000e+01   5.321028e-01
  8.550000e+01   8.295000e+02   0.000000e+00   5.000000e+01   5.456806e-01
  8.550000e+01   8.285000e+02   0.000000e+00   5.100000e+01   5.080314e-01
  8.550000e+01   8.285000e+02   0.000000e+00   5.200000e+01   5.272481e-01
  8.550000e+01   8.285000e+02   0.000000e+00   5.300000e+01   5.434031e-01
  8.550000e+01   8.275000e+02   0.000000e+00   5.400000e+01   5.052337e-01
  8.550000e+01   8.275000e+02   0.000000e+00   5.500000e+01   5.239262e-01
  8.550000e+01   8.275000e+02   0.000000e+00   5.600000e+01   5.413303e-01
  8.550000e+01   8.265000e+02   0.000000e+00   5.700000e+01   5.037334e-01
  8.550000e+01   8.265000e+02   0.000000e+00   5.800000e+01   5.219266e-01
  8.550000e+01   8.255000e+02   0.000000e+00   5.900000e+01   4.855470e-01
  8.550000e+01   8.255000e+02   0.000000e+00   6.000000e+01   5.033442e-01
  8.550000e+01   8.255000e+02   0.000000e+00   6.100000e+01   5.210025e-01
  8.550000e+01   8.245000e+02   0.000000e+00   6.200000e+01   4.865200e-01
  8.550000e+01   8.245000e+02   0.000000e+00   6.300000e+01   5.038098e-01
  8.550000e+01   8.245000e+02   0.000000e+00   6.400000e+01   5.210120e-01
  8.550000e+01   8.235000e+02   0.000000e+00   6.500000e+01   4.882580e-01
  8.550000e+01   8.235000e+02   0.000000e+00   6.600000e+01   5.051099e-01
  8.550000e+01   8.235000e+02   0.000000e+00   6.700000e+01   5.218761e-01
  8.550000e+01   8.225000e+02   0.000000e+00   6.800000e+01   4.907001e-01
  8.550000e+01   8.225000e+02   0.000000e+00   6.900000e+01   5.071328e-01
  8.550000e+01   8.215000e+02   0.000000e+00   7.000000e+01   4.776392e-01
  8.550000e+01   8.215000e+02   0.000000e+00   7.100000e+01   4.937508e-01
  8.550000e+01   8.215000e+02   0.000000e+00   7.200000e+01   5.097819e-01
  8.550000e+01   8.205000e+02   0.000000e+00   7.300000e+01   4.816029e-01
  8.550000e+01   8.205000e+02   0.000000e+00   7.400000e+01   4.973276e-01
  8.550000e+01   8.195000e+02   0.000000e+00   7.500000e+01   4.705763e-01
  8.550000e+01   8.195000e+02   0.000000e+00   7.600000e+01   4.860056e-01
  8.550000e+01   8.195000e+02   0.000000e+00   7.700000e+01   5.013589e-01
  8.550000e+01   8.185000e+02   0.000000e+00   7.800000e+01   4.757148e-01
  8.550000e+01   8.185000e+02   0.000000e+00   7.900000e+01   4.907841e-01
  8.550000e+01   8.175000e+02   0.000000e+00   8.000000e+01   4.663626e-01
  8.550000e+01   8.175000e+02   0.000000e+00   8.100000e+01   4.811549e-01
  8.550000e+01   8.175000e+02   0.000000e+00   8.200000e+01   4.958752e-01
  8.550000e+01   8.165000e+02   0.000000e+00   8.300000e+01   4.723939e-01
  8.550000e+01   8.165000e+02   0.000000e+00   8.400000e+01   4.868521e-01
  8.550000e+01   8.155000e+02   0.000000e+00   8.500000e+01   4.644283e-01
  8.550000e+01   8.155000e+02   0.000000e+00   8.600000e+01   4.786329e-01
  8.550000e+01   8.145000e+02   0.000000e+00   8.700000e+01   4.571924e-01
  8.550000e+01   8.145000e+02   0.000000e+00   8.800000e+01   4.711516e-01
  8.550000e+01   8.145000e+02   0.000000e+00   8.900000e+01   4.850447e-01
  8.550000e+01   8.135000e+02   0.000000e+00   9.000000e+01   4.643488e-01
  8.550000e+01   8.135000e+02   0.000000e+00   9.100000e+01   4.780062e-01
  8.550000e+01   8.125000e+02   0.000000e+00   9.200000e+01   4.581705e-01
  8.550000e+01   8.125000e+02   0.000000e+00   9.300000e+01   4.715996e-01
  8.550000e+01   8.115000e+02   0.000000e+00   9.400000e+01   4.525681e-01
  8.550000e+01   8.115000e+02   0.000000e+00   9.500000e+01   4.657758e-01
  8.550000e+01   8.105000e+02   0.000000e+00   9.600000e+01   4.474972e-01
  8.550000e+01   8.105000e+02   0.000000e+00   9.700000e+01   4.604901e-01
  8.550000e+01   8.095000e+02   0.000000e+00   9.800000e+01   4.429176e-01
  8.550000e+01   8.095000e+02   0.000000e+00   9.900000e+01   4.556850e-01
  8.550000e+01   8.095000e+02   0.000000e+00   1.000000e+02   4.683865e-01
  8.550000e+01   8.085000e+02   0.000000e+00   1.010000e+02   4.513250e-01
  8.550000e+01   8.085000e+02   0.000000e+00   1.020000e+02   4.638250e-01
  8.550000e+01   8.075000e+02   0.000000e+00   1.030000e+02   4.473902e-01
  8.550000e+01   8.075000e+02   0.000000e+00   1.040000e+02   4.596944e-01
  8.550000e+01   8.065000e+02   0.000000e+00   1.050000e+02   4.438497e-01
  8.550000e+01   8.065000e+02   0.000000e+00   1.060000e+02   4.559635e-01
  8.550000e+01   8.055000e+02   0.000000e+00   1.070000e+02   4.406751e-01
  8.550000e+01   8.055000e+02   0.000000e+00   1.080000e+02   4.526039e-01
  8.550000e+01   8.045000e+02   0.000000e+00   1.090000e+02   4.378405e-01
  8.550000e+01   8.045000e+02   0.000000e+00   1.100000e+02   4.495894e-01
  8.550000e+01   8.035000e+02   0.000000e+00   1.110000e+02   4.353219e-01
  8.550000e+01   8.035000e+02   0.000000e+00   1.120000e+02   4.468957e-01
  8.550000e+01   8.025000e+02   0.000000e+00   1.130000e+02   4.330974e-01
  8.550000e+01   8.025000e+02   0.000000e+00   1.140000e+02   4.445008e-01
  8.550000e+01   8.015000e+02   0.000000e+00   1.150000e+02   4.311468e-01
  8.550000e+01   8.015000e+02   0.000000e+00   1.160000e+02   4.423842e-01
  8.550000e+01   8.005000e+02   0.000000e+00   1.170000e+02   4.294512e-01
  8.550000e+01   8.005000e+02   0.000000e+00   1.180000e+02   4.404419e-01
  8.550000e+01   7.995000e+02   0.000000e+00   1.190000e+02   4.278690e-01
  8.550000e+01   7.995000e+02   0.000000e+00   1.200000e+02   4.386545e-01
  8.550000e+01   7.985000e+02   0.000000e+00   1.210000e+02   4.264609e-01
  8.550000e+01   7.985000e+02   0.000000e+00   1.220000e+02   4.370928e-01
  8.550000e+01   7.975000e+02   0.000000e+00   1.230000e+02   4.252596e-01
  8.550000e+01   7.975000e+02   0.000000e+00   1.240000e+02   4.357417e-01
  8.550000e+01   7.965000e+02   0.000000e+00   1.250000e+02   4.242515e-01
  8.550000e+01   7.965000e+02   0.000000e+00   1.260000e+02   4.345877e-01
  8.550000e+01   7.955000e+02   0.000000e+00   1.270000e+02   4.234241e-01
  8.550000e+01   7.955000e+02   0.000000e+00   1.280000e+02   4.336179e-01
  8.550000e+01   7.945000e+02   0.000000e+00   1.290000e+02   4.227655e-01
  8.550000e+01   7.935000e+02   0.000000e+00   1.300000e+02   4.123064e-01
  8.550000e+01   7.935000e+02   0.000000e+00   1.310000e+02   4.222649e-01
  8.550000e+01   7.925000e+02   0.000000e+00   1.320000e+02   4.120867e-01
  8.550000e+01   7.925000e+02   0.000000e+00   1.330000e+02   4.219121e-01
  8.550000e+01   7.915000e+02   0.000000e+00   1.340000e+02   4.120023e-01
  8.550000e+01   7.915000e+02   0.000000e+00   1.350000e+02   4.216976e-01
  8.550000e+01   7.905000e+02   0.000000e+00   1.360000e+02   4.120427e-01
  8.550000e+01   7.905000e+02   0.000000e+00   1.370000e+02   4.211961e-01
  8.550000e+01   7.895000e+02   0.000000e+00   1.380000e+02   4.116536e-01
  8.550000e+01   7.885000e+02   0.000000e+00   1.390000e+02   4.024328e-01
  8.550000e+01   7.885000e+02   0.000000e+00   1.400000e+02   4.113822e-01
  8.550000e+01   7.875000e+02   0.000000e+00   1.410000e+02   4.023879e-01
  8.550000e+01   7.875000e+02   0.000000e+00   1.420000e+02   4.112216e-01
  8.550000e+01   7.865000e+02   0.000000e+00   1.430000e+02   4.024445e-01
  8.550000e+01   7.865000e+02   0.000000e+00   1.440000e+02   4.111654e-01
  8.550000e+01   7.855000e+02   0.000000e+00   1.450000e+02   4.025967e-01
  8.550000e+01   7.845000e+02   0.000000e+00   1.460000e+02   3.943045e-01
  8.550000e+01   7.845000e+02   0.000000e+00   1.470000e+02   4.028387e-01
  8.550000e+01   7.835000e+02   0.000000e+00   1.480000e+02   3.947370e-01
  8.550000e+01   7.835000e+02   0.000000e+00   1.490000e+02   4.031654e-01
  8.550000e+01   7.825000e+02   0.000000e+00   1.500000e+02   3.952468e-01
  8.550000e+01   7.815000e+02   0.000000e+00   1.510000e+02   3.875763e-01
  8.550000e+01   7.815000e+02   0.000000e+00   1.520000e+02   3.956529e-01
  8.550000e+01   7.805000e+02   0.000000e+00   1.530000e+02   3.878205e-01
  8.550000e+01   7.805000e+02   0.000000e+00   1.540000e+02   3.950119e-01
  8.550000e+01   7.795000e+02   0.000000e+00   1.550000e+02   3.873592e-01
  8.550000e+01   7.785000e+02   0.000000e+00   1.560000e+02   3.799352e-01
  8.550000e+01   7.785000e+02   0.000000e+00   1.570000e+02   3.869919e-01
  8.550000e+01   7.775000e+02   0.000000e+00   1.580000e+02   3.797336e-01
  8.550000e+01   7.775000e+02   0.000000e+00   1.590000e+02   3.867142e-01
  8.550000e+01   7.765000e+02   0.000000e+00   1.600000e+02   3.796158e-01
  8.550000e+01   7.755000e+02   0.000000e+00   1.610000e+02   3.727242e-01
  8.550000e+01   7.755000e+02   0.000000e+00   1.620000e+02   3.795779e-01
  8.550000e+01   7.745000e+02   0.000000e+00   1.630000e+02   3.728340e-01
  8.550000e+01   7.735000e+02   0.000000e+00   1.640000e+02   3.662837e-01
  8.550000e+01   7.735000e+02   0.000000e+00   1.650000e+02   3.719456e-01
  8.550000e+01   7.725000e+02   0.000000e+00   1.660000e+02   3.649227e-01
  8.550000e+01   7.715000e+02   0.000000e+00   1.670000e+02   3.581014e-01
  8.550000e+01   7.715000e+02   0.000000e+00   1.680000e+02   3.628725e-01
  8.550000e+01   7.705000e+02   0.000000e+00   1.690000e+02   3.562378e-01
  8.550000e+01   7.695000e+02   0.000000e+00   1.700000e+02   3.497906e-01
  8.550000e+01   7.685000e+02   0.000000e+00   1.710000e+02   3.043880e-01
  8.550000e+01   7.685000e+02   0.000000e+00   1.720000e+02   3.482735e-01
  8.550000e+01   7.675000e+02   0.000000e+00   1.730000e+02   3.414284e-01
  8.550000e+01   7.665000e+02   0.000000e+00   1.740000e+02   3.068506e-01
  8.550000e+01   7.665000e+02   0.000000e+00   1.750000e+02   3.387739e-01
  8.550000e+01   7.655000e+02   0.000000e+00   1.760000e+02   3.320397e-01
  8.550000e+01   7.645000e+02   0.000000e+00   1.770000e+02   3.038759e-01
  8.550000e+01   7.635000e+02   0.000000e+00   1.780000e+02   2.800551e-01
  8.550000e+01   7.635000e+02   0.000000e+00   1.790000e+02   3.207870e-01
  8.550000e+01   7.625000e+02   0.000000e+00   1.800000e+02   2.996741e-01
  8.550000e+01   7.615000e+02   0.000000e+00   1.810000e+02   2.795601e-01
  8.550000e+01   7.605000e+02   0.000000e+00   1.820000e+02   2.619786e-01
  8.550000e+01   7.605000e+02   0.000000e+00   1.830000e+02   2.915666e-01
  8.550000e+01   7.595000e+02   0.000000e+00   1.840000e+02   2.729929e-01
  8.550000e+01   7.585000e+02   0.000000e+00   1.850000e+02   2.564600e-01
  8.550000e+01   7.575000e+02   0.000000e+00   1.860000e+02   2.416623e-01
  8.550000e+01   7.575000e+02   0.000000e+00   1.870000e+02   2.645964e-01
  8.550000e+01   7.565000e+02   0.000000e+00   1.880000e+02   2.492606e-01
  8.550000e+01   7.555000e+02   0.000000e+00   1.890000e+02   2.345533e-01
  8.550000e+01   7.545000e+02   0.000000e+00   1.900000e+02   2.212576e-01
  8.550000e+01   7.535000e+02   0.000000e+00   1.910000e+02   2.091914e-01
  8.550000e+01   7.535000e+02   0.000000e+00   1.920000e+02   2.204157e-01
  8.550000e+01   7.525000e+02   0.000000e+00   1.930000e+02   2.092181e-01
  8.550000e+01   7.515000e+02   0.000000e+00   1.940000e+02   1.985089e-01
  8.550000e+01   7.505000e+02   0.000000e+00   1.950000e+02   1.877448e-01
  8.550000e+01   7.505000e+02   0.000000e+00   1.960000e+02   1.884442e-01
  8.550000e+01   7.495000e+02   0.000000e+00   1.970000e+02   1.792431e-01
  8.550000e+01   7.485000e+02   0.000000e+00   1.980000e+02   1.707615e-01
  8.550000e+01   7.475000e+02   0.000000e+00   1.990000e+02   1.629236e-01
  8.550000e+01   7.465000e+02   0.000000e+00   2.000000e+02   1.556641e-01
  8.550000e+01   7.455000e+02   0.000000e+00   2.010000e+02   1.489263e-01
  8.550000e+01   7.455000e+02   0.000000e+00   2.020000e+02   1.406377e-01
  8.550000e+01   7.445000e+02   0.000000e+00   2.030000e+02   1.347756e-01
  8.550000e+01   7.435000e+02   0.000000e+00   2.040000e+02   1.292636e-01
  8.550000e+01   7.425000e+02   0.000000e+00   2.050000e+02   1.240774e-01
  8.550000e+01   7.415000e+02   0.000000e+00   2.060000e+02   1.191943e-01
  8.550000e+01   7.405000e+02   0.000000e+00   2.070000e+02   9.928836e-02
  8.550000e+01   7.395000e+02   0.000000e+00   2.080000e+02   7.062127e-02
  8.550000e+01   7.395000e+02   0.000000e+00   2.090000e+02   7.143981e-02
  8.550000e+01   7.385000e+02   0.000000e+00   2.100000e+02   7.401335e-02
  8.550000e+01   7.375000e+02   0.000000e+00   2.110000e+02   7.479494e-02
  8.550000e+01   7.365000e+02   0.000000e+00   2.120000e+02   7.451643e-02
  8.550000e+01   7.355000e+02   0.000000e+00   2.130000e+02   7.358612e-02
  8.550000e+01   7.345000e+02   0.000000e+00   2.140000e+02   6.428368e-02
  8.550000e+01   7.335000e+02   0.000000e+00   2.150000e+02   5.681818e-02
  8.550000e+01   7.325000e+02   0.000000e+00   2.160000e+02   5.083666e-02
  8.600000e+01   7.845000e+02   0.000000e+00  -2.790000e+02   5.176126e-02
  8.600000e+01   7.855000e+02   0.000000e+00  -2.780000e+02   5.233608e-02
  8.600000e+01   7.865000e+02   0.000000e+00  -2.760000e+02   5.837533e-02
  8.600000e+01   7.875000e+02   0.000000e+00  -2.750000e+02   6.603138e-02
  8.600000e+01   7.885000e+02   0.000000e+00  -2.740000e+02   6.438821e-02
  8.600000e+01   7.885000e+02   0.000000e+00  -2.730000e+02   6.686969e-02
  8.600000e+01   7.895000e+02   0.000000e+00  -2.720000e+02   8.499960e-02
  8.600000e+01   7.905000e+02   0.000000e+00  -2.710000e+02   8.282667e-02
  8.600000e+01   7.915000e+02   0.000000e+00  -2.700000e+02   7.686263e-02
  8.600000e+01   7.915000e+02   0.000000e+00  -2.690000e+02   1.062801e-01
  8.600000e+01   7.925000e+02   0.000000e+00  -2.680000e+02   1.141377e-01
  8.600000e+01   7.935000e+02   0.000000e+00  -2.670000e+02   1.125355e-01
  8.600000e+01   7.935000e+02   0.000000e+00  -2.660000e+02   1.184675e-01
  8.600000e+01   7.945000e+02   0.000000e+00  -2.650000e+02   1.279960e-01
  8.600000e+01   7.945000e+02   0.000000e+00  -2.640000e+02   1.239016e-01
  8.600000e+01   7.955000e+02   0.000000e+00  -2.630000e+02   1.345746e-01
  8.600000e+01   7.965000e+02   0.000000e+00  -2.620000e+02   1.464336e-01
  8.600000e+01   7.965000e+02   0.000000e+00  -2.610000e+02   1.428970e-01
  8.600000e+01   7.975000e+02   0.000000e+00  -2.600000e+02   1.564714e-01
  8.600000e+01   7.985000e+02   0.000000e+00  -2.590000e+02   1.717550e-01
  8.600000e+01   7.985000e+02   0.000000e+00  -2.580000e+02   1.603424e-01
  8.600000e+01   7.995000e+02   0.000000e+00  -2.570000e+02   1.786089e-01
  8.600000e+01   7.995000e+02   0.000000e+00  -2.560000e+02   1.638488e-01
  8.600000e+01   8.005000e+02   0.000000e+00  -2.550000e+02   1.843225e-01
  8.600000e+01   8.015000e+02   0.000000e+00  -2.540000e+02   2.083501e-01
